Age,Income,Days,Holiday,Channel,Loyalty,Promo,Purchase
39,73365.0,37,0,Online,5.969226049932301,1,1
38,83529.0,9,0,In-Store,5.47525190415134,1,0
34,35276.0,68,1,Online,6.239028437303704,1,0
48,59900.0,9,0,Online,6.109008121037533,1,1
47,65882.0,10,0,Mobile,7.142798191660048,1,1
46,60253.0,24,1,In-Store,7.0765522904295075,1,1
39,102431.0,24,0,Online,7.087070743849518,1,1
37,55502.0,10,0,In-Store,5.8538096670648425,1,1
43,34139.0,13,0,Online,4.823736474649311,1,0
55,48118.0,5,0,Online,6.746121820056128,1,0
61,63523.0,16,0,Mobile,5.25893537049525,1,1
56,68277.0,17,0,Online,6.332847918933906,1,0
50,51325.0,13,0,Online,4.700070952945743,1,1
55,63200.0,23,0,Online,6.610023769839176,1,0
33,89079.0,18,0,In-Store,6.644032279974007,1,1
38,98381.0,18,1,Mobile,5.311414550943068,1,1
50,86201.0,16,0,In-Store,7.130973623214095,1,1
44,81385.0,20,0,Online,6.547684407820092,1,1
48,74557.0,0,0,Online,5.884984802253258,1,1
55,56814.0,46,0,Mobile,5.049518389834768,1,1
53,58011.0,15,0,Online,4.511830832928267,1,0
34,78294.0,43,1,In-Store,6.372002788714971,1,1
45,77888.0,2,0,Online,5.196553397557571,1,0
36,70280.0,24,0,Mobile,5.647897493264637,1,1
37,81098.0,24,1,Online,7.5056444548861085,1,1
28,22997.0,13,0,Mobile,5.203042070141911,1,1
46,67122.0,30,0,In-Store,5.874713776919348,1,1
27,34446.0,17,0,In-Store,3.456799754783535,1,0
49,54881.0,40,0,Online,5.268417291384361,1,0
59,59386.0,7,0,Online,4.457020517437199,1,1
50,53066.0,47,0,In-Store,7.633892538869047,1,1
46,43871.0,0,1,Online,3.548551355554782,1,0
60,76820.0,9,0,Online,6.193587522915251,1,1
48,71356.0,32,0,Online,7.246045247436415,1,1
36,84569.0,21,0,Online,6.378232873156651,1,0
46,53686.0,11,0,Online,4.271850079554205,1,1
65,57617.0,13,0,Mobile,5.002106736049088,1,0
34,112398.0,22,0,Mobile,4.9650356485468,1,1
31,53121.0,51,0,Mobile,5.057230875152501,1,0
51,28947.0,13,0,Online,7.779378287334265,1,0
43,77328.0,6,0,Online,5.4837951198148485,1,0
40,79339.0,35,0,Online,4.094960270028477,1,1
32,82988.0,11,0,Online,7.582704527416319,1,1
25,81527.0,27,0,In-Store,7.560941098627192,1,1
30,42066.0,23,0,Online,5.294918684701714,1,1
61,73642.0,6,0,Online,5.429252959083822,1,1
45,70018.0,11,0,In-Store,6.333578037866156,1,0
25,73925.0,13,0,In-Store,5.499305673510169,1,0
57,57638.0,9,0,Online,5.219908929870759,1,0
57,80922.0,25,0,In-Store,5.828712688903309,1,1
57,70165.0,8,0,Online,5.127045121122025,1,1
41,67310.0,21,1,In-Store,5.265116361648435,1,1
42,50401.0,15,0,Online,5.294162574772548,1,1
46,76559.0,21,0,In-Store,7.465309797200504,1,1
59,57457.0,3,0,In-Store,5.1465167345724785,1,1
39,65400.0,25,1,Online,7.015638614725825,1,1
37,58414.0,4,0,Mobile,6.18091286930424,1,0
52,75397.0,39,0,Online,4.677472976010271,1,1
57,63283.0,7,1,Mobile,5.130878279653867,1,1
44,41430.0,11,1,Online,5.6057564102103274,1,0
52,79330.0,11,0,Online,7.35644381851494,1,1
46,76712.0,8,0,Mobile,5.380130345926045,1,1
42,69241.0,25,0,In-Store,5.994936017907138,1,0
37,64894.0,12,0,In-Store,5.89676106654486,1,1
33,43967.0,4,0,Online,5.6810978098920835,1,0
39,60813.0,23,0,Online,6.2160628150071675,1,0
35,46562.0,33,1,In-Store,4.468004432822604,1,1
48,70032.0,15,0,Online,5.594149519510891,1,1
57,74148.0,31,0,Online,6.126077282731069,1,1
47,82457.0,11,0,Mobile,4.8885491821674965,1,1
36,63057.0,21,0,In-Store,5.408879747946223,1,1
54,70115.0,54,0,Online,6.577293316443072,1,1
48,53123.0,48,0,Online,7.029039161721201,1,0
50,36941.0,11,0,Mobile,6.269656746593973,1,0
40,47637.0,8,1,Mobile,5.6043356780846105,1,1
56,72486.0,13,0,In-Store,5.670283331324693,1,1
56,54569.0,41,0,In-Store,3.2007521834926416,1,1
43,28827.0,6,0,Online,4.934486487550835,1,0
52,58630.0,19,0,Mobile,6.727182952584007,1,0
56,53491.0,9,0,Online,5.996280200003284,1,1
40,56614.0,14,0,Mobile,6.241366029924305,1,0
44,68679.0,4,0,Online,7.638022742812473,1,1
46,101420.0,16,0,Online,6.779430237398172,1,1
34,37394.0,26,0,Online,5.318238991395826,1,0
49,89728.0,29,1,Online,4.818858893845443,1,1
55,61908.0,15,0,Mobile,5.234628778544488,1,0
44,82360.0,0,0,Online,4.361798969825746,1,1
48,68260.0,12,0,Online,6.764762086599793,1,0
59,60810.0,7,0,Online,4.495603247994567,1,1
41,68737.0,2,1,Online,4.795319297650789,1,0
49,31093.0,12,1,Online,5.521017891687152,1,0
39,50101.0,31,0,Online,5.773095234470709,1,1
39,64669.0,11,0,Online,6.58475553520398,1,0
48,33615.0,11,0,In-Store,6.595770020540308,1,0
47,61222.0,1,0,Mobile,6.093665912492953,1,1
51,42454.0,21,0,Online,5.037906412371638,1,0
46,69018.0,13,0,Online,4.773885104035725,1,1
50,69524.0,5,0,Mobile,7.78794765209574,1,0
62,86597.0,2,0,Online,6.370485667752419,1,0
56,67448.0,20,0,Online,5.281383875414463,1,1
48,38192.0,9,1,In-Store,5.058261178595934,1,0
50,48878.0,24,0,In-Store,7.269857186724716,1,0
42,34326.0,9,0,In-Store,3.8716310598029984,1,0
43,67636.0,8,1,Online,6.220470698671143,1,1
50,50593.0,22,0,In-Store,4.162893212766741,1,1
46,60411.0,57,0,Online,4.248894671487402,1,0
53,56847.0,5,1,In-Store,5.779118683354478,1,1
58,34248.0,17,0,Online,7.495519399453302,1,0
44,66151.0,9,1,Mobile,4.257971514379419,1,1
25,77075.0,19,0,In-Store,6.6901320165735365,1,0
65,45588.0,2,0,Online,5.254563675634995,1,1
38,53739.0,23,0,In-Store,6.203630810301092,1,0
47,74274.0,14,1,Online,5.696997504167862,1,0
52,45345.0,26,0,In-Store,6.202877754019289,1,0
59,57842.0,37,0,Mobile,5.608304342824603,1,1
63,68704.0,10,0,Online,4.991597147354337,1,1
41,79136.0,5,0,Online,6.0049505653247275,1,1
57,63237.0,5,0,Online,4.894999061235493,1,1
47,44836.0,18,0,Online,4.5974889501967695,1,0
72,65519.0,5,0,Mobile,6.1028306385586975,1,1
56,50977.0,12,0,Online,6.025549578386972,1,1
43,58040.0,19,0,Online,6.243475539621141,1,0
37,38115.0,6,0,Online,6.020825298035126,1,0
19,42494.0,6,0,In-Store,4.765076755696144,1,0
52,71491.0,18,0,In-Store,6.791954131207112,1,0
55,64783.0,11,0,Online,3.9822430781104003,1,0
52,52531.0,23,1,Online,4.068148350059017,1,1
21,43124.0,12,0,Online,5.839283133309743,1,0
32,84574.0,14,0,Online,6.564825293404434,1,1
50,70079.0,26,0,Online,5.312064705908808,1,0
63,102807.0,16,0,Online,6.303736184435888,1,1
44,43718.0,58,0,Mobile,5.431321104578722,1,0
56,32532.0,11,0,In-Store,3.7521126001413556,1,1
35,67376.0,39,1,Mobile,6.1398744415512105,1,1
47,57362.0,33,1,In-Store,6.6624931419492555,1,1
42,56064.0,29,0,Online,5.387079210234059,1,0
57,38222.0,38,0,Online,4.954878388130242,1,0
40,60521.0,13,0,Online,6.242430564598596,1,1
62,48001.0,4,0,In-Store,6.247051969194407,1,1
42,40660.0,25,0,Mobile,4.152452313813246,1,0
34,48065.0,15,1,In-Store,4.907694178581482,1,0
35,29793.0,23,0,Online,4.486449512938189,1,0
39,78921.0,31,0,Online,4.615221655307698,1,1
49,58131.0,4,0,Online,4.684955064460238,1,0
39,57455.0,34,0,Online,6.756460784436204,1,1
37,85630.0,22,1,Online,6.606383784343886,1,1
54,48585.0,27,0,In-Store,5.256949589703457,1,1
18,38143.0,43,0,In-Store,5.47647764632946,1,0
41,71051.0,58,1,Mobile,5.832213427780009,1,1
32,37736.0,29,1,Online,5.9881000976342245,1,0
36,20000.0,21,0,In-Store,5.542711062898028,1,0
47,71881.0,12,0,Online,3.654443373175893,1,0
43,64201.0,33,0,Online,4.532486144180583,1,1
42,52176.0,57,0,In-Store,5.619037381800435,1,0
57,34877.0,22,1,In-Store,6.612030361809329,1,0
45,70514.0,55,0,In-Store,5.292230344480345,1,1
63,50350.0,16,0,Online,4.729006456410705,1,0
52,75104.0,21,1,Online,6.635299726221054,1,1
35,70953.0,19,0,Online,5.928059635860707,1,0
64,43662.0,14,0,Mobile,5.6384888178100185,1,1
48,33882.0,26,0,Mobile,5.8305512661833605,1,0
64,68305.0,17,0,Mobile,5.448580791859898,1,1
42,67131.0,18,0,In-Store,6.475036031902397,1,1
48,66448.0,4,0,In-Store,5.376283296362897,1,1
49,59609.0,0,0,Online,5.85708428849228,1,1
43,79284.0,17,0,Online,6.166549241968643,1,1
58,123622.0,8,0,Online,7.591793084156933,1,1
64,93782.0,6,1,Online,5.946621970945435,1,1
22,65188.0,8,0,Mobile,5.431373097001097,1,0
53,75452.0,11,0,In-Store,6.058712328729903,1,1
36,55309.0,4,1,Online,5.036998337725637,1,1
19,20000.0,23,0,Online,4.110604949883311,1,0
50,90690.0,1,1,Mobile,7.056495071155026,1,1
50,46143.0,7,0,In-Store,6.056441235377197,1,1
52,33584.0,11,0,Mobile,5.201912822442934,1,0
49,81378.0,10,0,Online,6.084324784805291,1,1
54,107837.0,28,0,In-Store,7.1197452806169,1,1
39,69809.0,12,0,Mobile,4.839386480694295,1,1
48,55402.0,9,0,Online,8.0521423833285,1,1
52,81149.0,34,0,Online,5.91068125996127,1,1
59,66929.0,6,1,In-Store,3.1992142762911935,1,1
45,34009.0,18,0,Online,5.8575563599498155,1,0
43,39623.0,8,0,Online,4.833337194062233,1,0
44,50244.0,11,1,In-Store,5.507684995185389,1,1
33,67610.0,19,1,Online,5.897010444478284,1,0
53,76011.0,16,0,In-Store,5.154102048416938,1,1
30,52388.0,15,0,Mobile,4.774176813578262,1,1
49,80797.0,40,0,Mobile,2.653272823949567,1,1
46,88720.0,10,0,Mobile,5.186705165313395,1,0
29,56881.0,21,0,Online,6.0854779240986225,1,0
30,31797.0,27,0,Mobile,6.0425955080313285,1,1
36,74494.0,20,0,In-Store,4.229249038403336,1,0
42,96112.0,17,0,Online,5.90920183083116,1,0
60,50971.0,35,1,In-Store,4.667564736769046,1,1
44,93562.0,53,1,Online,6.131901164301762,1,1
50,48166.0,30,1,Online,5.436732819765706,1,1
58,57074.0,26,0,Online,5.6477711459096245,1,0
56,84885.0,1,0,Online,5.2865972309405205,1,1
45,54794.0,82,0,Mobile,4.736418022431215,1,1
38,32556.0,14,0,In-Store,5.595105459269172,1,1
50,73842.0,13,1,Online,5.013928300960288,1,1
38,34742.0,3,0,Online,6.0237762812666205,1,1
63,78637.0,14,0,Online,5.853698298318363,1,1
54,75627.0,4,0,Online,6.468755568275102,1,1
47,89614.0,21,0,Online,6.649800166115385,1,1
50,42267.0,11,0,Online,6.757165321109178,1,1
47,42596.0,26,0,Online,4.7585329595011405,1,1
41,59836.0,9,0,Mobile,7.026741088446205,1,1
50,51578.0,9,0,In-Store,4.340778049164029,1,0
43,27583.0,13,0,In-Store,5.39876486549951,1,0
64,54244.0,6,0,Online,8.962797122140543,1,1
38,60927.0,51,0,Online,4.6062062586673225,1,0
50,70195.0,59,0,Online,4.913584119034358,1,0
37,64111.0,0,0,Online,4.901198386818179,1,1
37,55837.0,15,0,Online,4.813878847644095,1,0
27,91479.0,12,0,Mobile,5.522111476861211,1,1
49,53090.0,26,0,Online,6.781609692465832,1,0
40,47445.0,44,0,Online,6.506342687910578,1,0
56,55939.0,7,1,In-Store,4.331066253121867,1,1
49,71402.0,36,0,In-Store,4.750118228373793,1,1
46,50542.0,15,0,In-Store,6.041507119977028,1,0
31,70631.0,8,0,Online,7.488508064004599,1,1
51,70878.0,11,0,In-Store,5.340682999212261,1,0
38,47033.0,18,0,Online,4.8658834013669985,1,0
31,50471.0,46,0,In-Store,6.921124149935036,1,0
49,97598.0,8,0,Online,7.989424287066934,1,0
32,62446.0,8,0,Online,5.663548182058573,1,0
24,20000.0,33,0,Online,4.290869731552325,1,0
58,45258.0,19,0,Online,5.480395731541719,1,0
39,72043.0,20,0,In-Store,6.921514851544217,1,1
28,59017.0,7,1,Online,4.462403395402695,1,0
35,59999.0,21,0,Mobile,6.663995305738741,1,1
38,74206.0,12,0,In-Store,4.611753206204646,1,1
56,43990.0,6,0,Online,7.38874610502282,1,0
28,63028.0,17,0,Online,6.613959624044316,1,0
32,56337.0,22,0,In-Store,6.871658033022102,1,0
55,64557.0,17,0,Online,5.773047029571238,1,0
41,52714.0,27,0,In-Store,4.600002073266209,1,0
47,53487.0,26,0,Online,4.933548219062676,1,1
40,69207.0,23,0,In-Store,5.94194088755481,1,0
65,41440.0,16,0,In-Store,3.8366371790093607,1,0
32,48213.0,21,0,In-Store,6.975798896388419,1,0
48,91840.0,28,0,In-Store,6.401139985251462,1,1
60,70430.0,10,0,Online,4.626096087703257,1,1
41,77505.0,3,0,In-Store,4.776277650222187,1,1
37,60994.0,21,0,Mobile,5.148284322707507,1,0
53,62961.0,14,0,Online,6.587381782030744,1,0
55,43615.0,6,0,Online,5.098480696854815,1,0
37,65324.0,99,0,Online,5.1651110679999634,1,1
60,65368.0,4,0,In-Store,4.458180133833093,1,0
46,76845.0,23,0,Online,5.205401897052333,1,1
50,54679.0,28,1,Online,6.312343982135815,1,1
60,59711.0,12,0,Online,4.86801146450015,1,0
53,113308.0,23,0,Online,7.947501434639893,1,1
45,60774.0,9,0,Online,6.339989022361541,1,0
38,43416.0,20,0,Online,7.026675092847604,1,0
72,70614.0,42,1,Mobile,7.132197240217124,1,0
37,63100.0,5,0,Online,4.1742566973479835,1,0
48,42477.0,6,0,In-Store,4.428804267539733,1,0
50,68371.0,11,0,Mobile,7.374653902335204,1,1
51,80309.0,14,0,Online,6.346391051706155,1,1
66,46658.0,11,0,In-Store,4.828892138321165,1,1
45,85241.0,39,0,In-Store,5.76638947759587,1,1
44,47157.0,14,1,Mobile,4.581228495758657,1,0
61,43632.0,30,0,Online,5.630078723085848,1,0
44,62656.0,9,0,Mobile,3.496488519148733,1,1
54,74652.0,22,0,Online,5.704753004247989,1,1
47,76877.0,4,0,Online,4.396608990349459,1,1
54,66305.0,40,0,In-Store,4.3243399717716295,1,1
52,37334.0,25,0,In-Store,6.55678863212848,1,0
41,42282.0,8,0,Online,3.927336590608398,1,0
27,53304.0,26,0,Mobile,5.515093457022111,1,1
28,70888.0,22,0,Online,4.932613360308448,1,0
27,52153.0,13,0,In-Store,5.842306075568066,1,0
44,79704.0,4,0,In-Store,7.090656712701193,1,0
21,97948.0,18,0,In-Store,5.926070107619393,1,1
43,41302.0,12,0,Online,7.774353728250082,1,0
46,61008.0,38,0,In-Store,5.597154375587732,1,0
54,71675.0,5,0,In-Store,7.440162233132611,1,1
50,76674.0,27,0,Online,4.727396477395872,1,0
54,64412.0,5,0,Mobile,6.1946524621217485,1,0
49,57732.0,45,0,Online,5.233840368181524,1,1
42,28707.0,9,0,Mobile,5.650258468252506,1,0
44,51945.0,4,0,Online,6.986285535755819,1,1
36,72170.0,19,0,In-Store,5.1907553469201355,1,1
47,87005.0,11,0,In-Store,8.084419285790744,1,1
29,37575.0,41,0,In-Store,5.930226566422711,1,0
56,85193.0,18,0,Online,5.577240841607731,1,1
35,80093.0,86,1,Online,4.371263596820943,1,1
47,63809.0,28,0,Online,6.720164649470584,1,0
48,44271.0,24,1,Mobile,4.634307204623053,1,0
57,87976.0,12,0,Online,6.5565698081641735,1,1
28,58213.0,2,0,In-Store,5.69996264243059,1,1
42,69495.0,7,0,In-Store,5.779946098857709,1,0
50,43839.0,21,0,Mobile,5.662970929730356,1,1
63,31284.0,29,1,Online,4.6903850988241444,1,1
45,73452.0,8,0,In-Store,4.519063436472786,1,0
39,67859.0,7,0,Online,6.4542506864154054,1,1
65,69194.0,24,0,Online,3.9307046057058557,1,1
53,38597.0,13,0,Mobile,7.122761197760871,1,0
59,75691.0,41,0,Online,4.843450774557407,1,1
33,74507.0,8,0,In-Store,6.048832757090128,1,1
50,109721.0,11,0,Online,6.548443712109539,1,1
34,54780.0,50,0,In-Store,7.277387757417209,1,0
32,25828.0,18,0,In-Store,6.714769703978197,1,1
51,51236.0,8,0,Online,5.718361821427762,1,0
52,52135.0,5,0,Online,6.566317577078843,1,1
40,62252.0,7,0,Online,6.390184091157609,1,0
59,73390.0,5,1,In-Store,5.3859477874081145,1,0
41,49019.0,17,1,In-Store,5.176109517981852,1,0
42,81154.0,18,0,Online,5.56889386411044,1,1
45,60068.0,9,0,Mobile,6.240001493467254,1,1
43,20000.0,39,0,Mobile,4.727176994162782,1,0
58,59099.0,11,0,In-Store,6.448587786001048,1,0
35,47523.0,33,0,In-Store,4.264878300071662,1,0
37,62650.0,17,1,Online,5.618880447927356,1,1
33,80931.0,11,0,Online,5.019630953215219,1,1
64,36560.0,9,1,Online,4.142834340096061,1,1
42,56684.0,46,1,Online,5.694836721396551,1,1
37,92760.0,20,0,Online,6.488113773602165,1,1
42,52257.0,5,0,Online,5.748634768663884,1,0
53,47233.0,5,0,Mobile,5.159229328743702,1,0
52,97353.0,10,0,Online,5.6145283535892645,1,1
39,70011.0,34,0,In-Store,5.389759535952958,1,0
41,88462.0,8,1,Online,5.863984115173184,1,1
30,46408.0,9,0,Online,5.141803679384468,1,0
46,51523.0,14,0,In-Store,5.757242366867458,1,0
58,40068.0,23,0,Online,3.7872514780929345,1,0
39,70260.0,13,0,Mobile,5.620022146363599,1,0
51,46259.0,15,0,In-Store,3.2841174995618405,1,0
39,42097.0,9,0,In-Store,7.060305846919362,1,0
34,62750.0,7,1,Online,6.36605605006176,1,0
52,66851.0,13,0,Mobile,3.4318153322040814,1,1
68,58602.0,19,0,Mobile,7.27751063259999,1,0
50,62342.0,33,0,In-Store,8.075378756884444,1,1
41,91102.0,21,0,Online,6.728109762601448,1,0
42,80795.0,10,0,Mobile,4.140429993580155,1,1
64,59067.0,14,0,Online,5.959744955921549,1,0
48,72701.0,8,0,Mobile,5.985651731345394,1,1
37,77303.0,3,1,Mobile,6.849114000734296,1,1
44,66546.0,13,0,In-Store,5.738969309801242,1,0
47,44818.0,3,0,Online,5.549401196673835,1,0
50,23190.0,52,0,In-Store,4.139963648157076,1,0
60,96484.0,8,0,Online,6.402129368062707,1,1
58,60767.0,34,0,Mobile,5.633376391731498,1,1
47,69519.0,7,0,Online,6.119195467986385,1,1
45,42413.0,23,0,Online,5.179273151238416,1,0
49,55404.0,2,0,Online,6.7181096435211165,1,1
39,44101.0,15,0,In-Store,5.796169108577951,1,1
55,39960.0,14,0,Online,5.8590660816941735,1,0
43,66607.0,16,0,In-Store,6.8838155343398775,1,0
50,66698.0,36,0,Online,4.882089119266804,1,0
62,62473.0,10,0,Online,6.484662586445879,1,1
51,62003.0,3,0,Online,5.809022516371017,1,0
47,70648.0,24,0,In-Store,6.2679661226011625,1,0
40,20000.0,14,0,Online,4.07902317278685,1,1
44,75826.0,21,0,In-Store,5.950966790372623,1,0
34,105264.0,3,0,Mobile,6.729991885962011,1,1
50,30500.0,21,0,In-Store,6.338939332327476,1,0
24,21827.0,20,0,Online,5.875713550716872,1,0
55,26174.0,11,0,Mobile,5.370097841855036,1,1
52,79805.0,25,0,Mobile,6.701645816276456,1,0
46,36421.0,10,0,Online,5.0769341404733535,1,0
40,63902.0,19,0,Online,4.663268087748326,1,1
45,69891.0,5,1,In-Store,4.1730738396442515,1,1
27,56461.0,31,0,In-Store,5.438964060216624,1,0
53,50428.0,8,0,Online,4.934585130530287,1,1
43,53537.0,27,0,In-Store,5.390451804702121,1,1
60,33946.0,6,0,Mobile,4.5646887325700956,1,0
49,76209.0,33,0,Online,5.043618482852765,1,0
47,81950.0,11,0,Online,6.324701897369986,1,1
49,64089.0,4,0,In-Store,3.42989022062736,1,0
35,42830.0,36,1,Mobile,4.247978465148636,1,1
40,58823.0,15,0,Online,7.884592150709141,1,0
46,55967.0,47,0,In-Store,5.232296664819477,1,0
42,48067.0,22,0,In-Store,6.884813787705713,1,0
39,60462.0,7,1,Mobile,5.648833464089936,1,0
42,54283.0,12,1,Mobile,5.320429546778374,1,0
45,82700.0,13,0,In-Store,6.862724930435811,1,1
68,41785.0,37,0,In-Store,4.3020257391281085,1,1
42,55593.0,24,1,Online,5.767278000031179,1,1
38,42653.0,28,1,Mobile,5.502478668295959,1,1
43,58951.0,8,0,Mobile,4.6804244142795115,1,0
60,65117.0,10,0,In-Store,5.637303236067454,1,1
61,54677.0,9,0,Online,5.082351671697574,1,0
64,77541.0,28,0,Mobile,4.127782675443454,1,1
46,93289.0,7,0,Mobile,5.86263689950215,1,1
51,20000.0,12,0,Online,4.95828538900925,1,0
34,77773.0,6,0,Online,5.951402165221038,1,1
41,59056.0,8,0,In-Store,6.399550807319978,1,1
34,59777.0,18,0,In-Store,6.307199740972115,1,0
50,54667.0,46,0,In-Store,6.5650356309592395,1,0
45,72167.0,11,0,Online,5.563402990447123,1,0
47,61256.0,8,0,Mobile,6.7893776661730545,1,1
37,76072.0,4,0,Online,3.3068787258687897,1,1
54,60294.0,57,0,Mobile,4.3774143755678745,1,1
21,70826.0,37,1,In-Store,6.64161800764631,1,0
42,75576.0,30,1,Online,6.399269367108097,1,1
44,57448.0,8,0,Online,6.464711579262604,1,1
25,75315.0,25,0,Online,7.2696860831021946,1,1
49,69834.0,15,0,In-Store,5.829126697721263,1,1
43,63716.0,22,0,In-Store,5.227142053174138,1,1
51,46084.0,25,0,Online,5.996756942497209,1,0
65,43154.0,20,0,In-Store,4.097354797657585,1,1
48,67707.0,25,0,Online,8.046347624979097,1,0
55,72798.0,26,1,In-Store,6.891383802726152,1,1
59,53461.0,20,1,In-Store,6.573223652210426,1,1
50,74418.0,24,1,In-Store,6.723655843945023,1,1
36,46010.0,60,0,In-Store,7.215145665958895,1,0
29,57594.0,19,0,Online,5.872358823885716,1,1
49,48397.0,5,0,Online,3.624678928802402,1,0
41,46944.0,37,0,In-Store,6.114915625878898,1,1
58,43828.0,11,0,Mobile,4.030763021369664,1,1
40,128566.0,29,1,Mobile,7.24330501040825,1,1
45,82507.0,17,0,In-Store,5.720852407923562,1,1
33,69685.0,31,0,Mobile,6.649969291065556,1,1
42,52075.0,11,0,Online,9.131038684306427,1,0
36,37544.0,15,0,Online,4.791821551652898,1,1
36,29542.0,3,0,In-Store,5.945784588047295,1,0
44,56772.0,14,0,In-Store,3.7029491351836317,1,0
39,78377.0,6,0,Mobile,6.630862291186208,1,1
71,38982.0,23,0,Online,4.870465539268807,1,1
53,71323.0,24,1,Online,5.46466710969714,1,1
56,63853.0,12,1,Online,7.137868405930016,1,1
44,62906.0,33,0,Online,6.239155351243092,1,1
46,113047.0,32,0,In-Store,6.128425084236193,1,1
41,65488.0,16,0,Online,4.90168157888303,1,1
71,64357.0,7,1,Online,6.788776745306874,1,0
44,48356.0,80,1,In-Store,5.473566762983591,1,0
39,46811.0,30,0,Online,4.177865948914655,1,0
37,37960.0,18,1,Online,5.851909281872749,1,0
48,33693.0,5,0,In-Store,4.9506614442533685,1,0
59,55143.0,24,1,In-Store,5.291651485795495,1,1
56,70380.0,15,0,Online,7.262515669543658,1,0
37,22666.0,9,0,Online,5.377637192388139,1,1
37,57269.0,29,0,In-Store,4.83332688138583,1,0
57,44161.0,37,0,Mobile,5.583744603303889,1,1
66,75550.0,12,0,Mobile,6.7938680901979644,1,1
44,52142.0,82,1,Online,5.571929763434471,1,1
57,76733.0,4,0,Online,4.41698548174576,1,0
30,48218.0,18,0,Online,5.765343382036476,1,0
37,69470.0,23,0,In-Store,5.5270050897534295,1,1
35,60006.0,37,0,In-Store,6.061800223871939,1,1
49,69557.0,7,0,Online,5.347783045270605,1,0
43,80152.0,0,1,Online,5.6051544505848,1,1
47,97171.0,9,1,Online,5.599879355079288,1,1
57,62419.0,3,1,Mobile,5.41712032361825,1,0
38,59423.0,22,0,Online,7.2470947316874,1,1
46,88510.0,27,0,Online,6.470653454204969,1,1
32,46432.0,18,0,In-Store,5.7162538573819335,1,0
57,69497.0,11,0,Online,4.443732911701539,1,0
56,48232.0,16,0,Mobile,7.48521298685643,1,0
49,57190.0,15,1,In-Store,5.429449403608729,1,1
46,45552.0,4,0,Mobile,5.748017623027317,1,1
40,73337.0,7,0,Online,4.566549104966603,1,0
31,55472.0,21,0,In-Store,3.969306931675863,1,0
